EcoSeriesID,PeriodDate,Series_Value
135494,1998-09-01,71.067
135494,1998-09-01,71.067
135494,1998-09-01,71.067
135494,1998-09-01,71.067
135494,1998-09-01,71.067
135494,1998-09-01,71.067
135494,1998-09-01,71.067
135494,1998-09-01,71.067
135494,1998-09-01,71.067
135494,1998-10-01,96.39
135494,1998-10-01,86.55
135494,1998-10-01,86.59
135494,1998-10-01,80.214
135494,1998-10-01,80.215
135494,1998-10-01,75.487
135494,1998-10-01,75.487
135494,1998-10-01,75.341
135494,1998-10-01,75.341
135494,1998-10-01,71.223
135494,1998-10-01,71.223
135494,1998-10-01,71.249
135494,1998-10-01,71.223
135494,1998-10-01,71.223
135494,1998-10-01,71.223
135494,1998-10-01,71.223
135494,1998-10-01,71.223
135494,1998-10-01,71.223
135494,1998-10-01,71.223
135494,1998-10-01,71.223
135494,1998-10-01,71.223
135494,1998-10-01,71.223
135494,1998-10-01,71.223
135494,1998-10-01,71.223
135494,1998-10-01,71.223
135494,1998-10-01,71.223
135494,1998-10-01,71.223
135494,1998-10-01,71.223
135494,1998-10-01,71.223
135494,1998-11-01,96.411
135494,1998-11-01,86.572
135494,1998-11-01,86.611
135494,1998-11-01,80.216
135494,1998-11-01,80.217
135494,1998-11-01,75.491
135494,1998-11-01,75.491
135494,1998-11-01,75.345
135494,1998-11-01,75.345
135494,1998-11-01,71.226
135494,1998-11-01,71.226
135494,1998-11-01,71.226
135494,1998-11-01,71.226
135494,1998-11-01,71.226
135494,1998-11-01,71.226
135494,1998-11-01,71.226
135494,1998-11-01,71.226
135494,1998-11-01,71.226
135494,1998-11-01,71.226
135494,1998-11-01,71.226
135494,1998-11-01,71.226
135494,1998-11-01,71.226
135494,1998-11-01,71.226
135494,1998-11-01,71.226
135494,1998-11-01,71.226
135494,1998-11-01,71.226
135494,1998-11-01,71.226
135494,1998-11-01,71.226
135494,1998-12-01,96.529
135494,1998-12-01,86.684
135494,1998-12-01,86.723
135494,1998-12-01,80.301
135494,1998-12-01,80.302
135494,1998-12-01,75.567
135494,1998-12-01,75.567
135494,1998-12-01,75.42
135494,1998-12-01,71.298
135494,1998-12-01,71.298
135494,1998-12-01,71.298
135494,1998-12-01,71.298
135494,1998-12-01,71.298
135494,1998-12-01,71.298
135494,1998-12-01,71.298
135494,1998-12-01,71.298
135494,1998-12-01,71.298
135494,1998-12-01,71.298
135494,1998-12-01,71.298
135494,1998-12-01,71.298
135494,1998-12-01,71.298
135494,1998-12-01,71.298
135494,1998-12-01,71.298
135494,1998-12-01,71.298
135494,1998-12-01,71.298
135494,1998-12-01,71.298
135494,1998-12-01,71.298
135494,1999-01-01,96.679
135494,1999-01-01,86.855
135494,1999-01-01,86.894
135494,1999-01-01,80.448
135494,1999-01-01,75.705
135494,1999-01-01,75.705
135494,1999-01-01,75.527
135494,1999-01-01,75.527
135494,1999-01-01,71.398
135494,1999-01-01,71.398
135494,1999-01-01,71.39
135494,1999-01-01,71.398
135494,1999-01-01,72.001
135494,1999-01-01,71.398
135494,1999-01-01,72.001
135494,1999-01-01,71.398
135494,1999-01-01,71.398
135494,1999-01-01,71.398
135494,1999-01-01,71.398
135494,1999-01-01,71.398
135494,1999-01-01,71.398
135494,1999-01-01,71.398
135494,1999-01-01,71.398
135494,1999-01-01,71.398
135494,1999-01-01,71.398
135494,1999-01-01,71.398
135494,1999-01-01,71.398
135494,1999-01-01,71.398
135494,1999-01-01,71.398
135494,1999-01-01,71.398
135494,1999-02-01,96.66
135494,1999-02-01,86.848
135494,1999-02-01,86.888
135494,1999-02-01,80.428
135494,1999-02-01,75.687
135494,1999-02-01,75.687
135494,1999-02-01,75.484
135494,1999-02-01,75.484
135494,1999-02-01,71.358
135494,1999-02-01,71.358
135494,1999-02-01,71.358
135494,1999-02-01,71.358
135494,1999-02-01,71.358
135494,1999-02-01,71.358
135494,1999-02-01,71.358
135494,1999-02-01,71.358
135494,1999-02-01,71.358
135494,1999-02-01,71.358
135494,1999-02-01,71.358
135494,1999-02-01,71.358
135494,1999-02-01,71.358
135494,1999-02-01,71.358
135494,1999-02-01,71.358
135494,1999-02-01,71.358
135494,1999-02-01,71.358
135494,1999-02-01,71.358
135494,1999-02-01,71.358
135494,1999-03-01,96.723
135494,1999-03-01,86.921
135494,1999-03-01,86.961
135494,1999-03-01,80.483
135494,1999-03-01,80.484
135494,1999-03-01,75.746
135494,1999-03-01,75.746
135494,1999-03-01,75.541
135494,1999-03-01,75.541
135494,1999-03-01,71.412
135494,1999-03-01,71.412
135494,1999-03-01,71.412
135494,1999-03-01,71.412
135494,1999-03-01,71.412
135494,1999-03-01,71.412
135494,1999-03-01,71.412
135494,1999-03-01,71.412
135494,1999-03-01,71.412
135494,1999-03-01,71.412
135494,1999-03-01,71.412
135494,1999-03-01,71.412
135494,1999-03-01,71.412
135494,1999-03-01,71.412
135494,1999-03-01,71.412
135494,1999-03-01,71.412
135494,1999-03-01,71.412
135494,1999-03-01,71.412
135494,1999-03-01,71.412
135494,1999-04-01,97.231
135494,1999-04-01,87.334
135494,1999-04-01,87.374
135494,1999-04-01,80.855
135494,1999-04-01,80.856
135494,1999-04-01,76.096
135494,1999-04-01,76.096
135494,1999-04-01,75.906
135494,1999-04-01,75.906
135494,1999-04-01,71.757
135494,1999-04-01,71.757
135494,1999-04-01,71.796
135494,1999-04-01,71.757
135494,1999-04-01,71.757
135494,1999-04-01,71.757
135494,1999-04-01,71.757
135494,1999-04-01,71.757
135494,1999-04-01,71.757
135494,1999-04-01,71.757
135494,1999-04-01,71.757
135494,1999-04-01,71.757
135494,1999-04-01,71.757
135494,1999-04-01,71.757
135494,1999-04-01,71.757
135494,1999-04-01,71.757
135494,1999-04-01,71.757
135494,1999-04-01,71.757
135494,1999-04-01,71.757
135494,1999-04-01,71.757
135494,1999-05-01,97.342
135494,1999-05-01,87.377
135494,1999-05-01,87.417
135494,1999-05-01,80.888
135494,1999-05-01,80.889
135494,1999-05-01,76.134
135494,1999-05-01,76.134
135494,1999-05-01,75.955
135494,1999-05-01,75.955
135494,1999-05-01,71.804
135494,1999-05-01,71.804
135494,1999-05-01,71.804
135494,1999-05-01,71.804
135494,1999-05-01,71.804
135494,1999-05-01,71.804
135494,1999-05-01,71.804
135494,1999-05-01,71.804
135494,1999-05-01,71.804
135494,1999-05-01,71.804
135494,1999-05-01,71.804
135494,1999-05-01,71.804
135494,1999-05-01,71.804
135494,1999-05-01,71.804
135494,1999-05-01,71.804
135494,1999-05-01,71.804
135494,1999-05-01,71.804
135494,1999-05-01,71.804
135494,1999-05-01,71.804
135494,1999-06-01,97.385
135494,1999-06-01,87.4
135494,1999-06-01,87.44
135494,1999-06-01,80.905
135494,1999-06-01,80.906
135494,1999-06-01,76.15
135494,1999-06-01,76.15
135494,1999-06-01,75.979
135494,1999-06-01,75.979
135494,1999-06-01,71.826
135494,1999-06-01,71.826
135494,1999-06-01,71.826
135494,1999-06-01,71.826
135494,1999-06-01,71.826
135494,1999-06-01,71.826
135494,1999-06-01,71.826
135494,1999-06-01,71.826
135494,1999-06-01,71.826
135494,1999-06-01,71.826
135494,1999-06-01,71.826
135494,1999-06-01,71.826
135494,1999-06-01,71.826
135494,1999-06-01,71.826
135494,1999-06-01,71.826
135494,1999-06-01,71.826
135494,1999-06-01,71.826
135494,1999-06-01,71.826
135494,1999-06-01,71.826
135494,1999-07-01,97.624
135494,1999-07-01,87.633
135494,1999-07-01,87.673
135494,1999-07-01,81.119
135494,1999-07-01,81.12
135494,1999-07-01,76.352
135494,1999-07-01,76.352
135494,1999-07-01,76.181
135494,1999-07-01,76.181
135494,1999-07-01,72.017
135494,1999-07-01,72.017
135494,1999-07-01,72.191
135494,1999-07-01,72.017
135494,1999-07-01,72.017
135494,1999-07-01,72.017
135494,1999-07-01,72.017
135494,1999-07-01,72.017
135494,1999-07-01,72.017
135494,1999-07-01,72.017
135494,1999-07-01,72.017
135494,1999-07-01,72.017
135494,1999-07-01,72.017
135494,1999-07-01,72.017
135494,1999-07-01,72.017
135494,1999-07-01,72.017
135494,1999-07-01,72.017
135494,1999-07-01,72.017
135494,1999-07-01,72.017
135494,1999-07-01,72.017
135494,1999-08-01,97.795
135494,1999-08-01,87.781
135494,1999-08-01,87.821
135494,1999-08-01,81.262
135494,1999-08-01,81.263
135494,1999-08-01,76.486
135494,1999-08-01,76.486
135494,1999-08-01,76.319
135494,1999-08-01,76.319
135494,1999-08-01,72.148
135494,1999-08-01,72.148
135494,1999-08-01,72.148
135494,1999-08-01,72.148
135494,1999-08-01,72.148
135494,1999-08-01,72.148
135494,1999-08-01,72.148
135494,1999-08-01,72.148
135494,1999-08-01,72.148
135494,1999-08-01,72.148
135494,1999-08-01,72.148
135494,1999-08-01,72.148
135494,1999-08-01,72.148
135494,1999-08-01,72.148
135494,1999-08-01,72.148
135494,1999-08-01,72.148
135494,1999-08-01,72.148
135494,1999-08-01,72.148
135494,1999-08-01,72.148
135494,1999-09-01,98.146
135494,1999-09-01,88.07
135494,1999-09-01,88.11
135494,1999-09-01,81.546
135494,1999-09-01,81.547
135494,1999-09-01,76.754
135494,1999-09-01,76.754
135494,1999-09-01,76.593
135494,1999-09-01,76.593
135494,1999-09-01,72.407
135494,1999-09-01,72.407
135494,1999-09-01,72.407
135494,1999-09-01,72.407
135494,1999-09-01,72.407
135494,1999-09-01,72.407
135494,1999-09-01,72.407
135494,1999-09-01,72.407
135494,1999-09-01,72.407
135494,1999-09-01,72.407
135494,1999-09-01,72.407
135494,1999-09-01,72.407
135494,1999-09-01,72.407
135494,1999-09-01,72.407
135494,1999-09-01,72.407
135494,1999-09-01,72.407
135494,1999-09-01,72.407
135494,1999-09-01,72.407
135494,1999-09-01,72.407
135494,1999-10-01,98.292
135494,1999-10-01,88.187
135494,1999-10-01,88.227
135494,1999-10-01,81.676
135494,1999-10-01,81.677
135494,1999-10-01,76.876
135494,1999-10-01,76.876
135494,1999-10-01,76.723
135494,1999-10-01,76.723
135494,1999-10-01,72.529
135494,1999-10-01,72.529
135494,1999-10-01,72.629
135494,1999-10-01,72.529
135494,1999-10-01,72.529
135494,1999-10-01,72.529
135494,1999-10-01,72.529
135494,1999-10-01,72.529
135494,1999-10-01,72.529
135494,1999-10-01,72.529
135494,1999-10-01,72.529
135494,1999-10-01,72.529
135494,1999-10-01,72.529
135494,1999-10-01,72.529
135494,1999-10-01,72.529
135494,1999-10-01,72.529
135494,1999-10-01,72.529
135494,1999-10-01,72.529
135494,1999-10-01,72.529
135494,1999-10-01,72.529
135494,1999-11-01,98.379
135494,1999-11-01,88.258
135494,1999-11-01,88.298
135494,1999-11-01,81.749
135494,1999-11-01,76.943
135494,1999-11-01,76.943
135494,1999-11-01,76.792
135494,1999-11-01,76.792
135494,1999-11-01,72.594
135494,1999-11-01,72.594
135494,1999-11-01,72.594
135494,1999-11-01,72.594
135494,1999-11-01,72.594
135494,1999-11-01,72.594
135494,1999-11-01,72.594
135494,1999-11-01,72.594
135494,1999-11-01,72.594
135494,1999-11-01,72.594
135494,1999-11-01,72.594
135494,1999-11-01,72.594
135494,1999-11-01,72.594
135494,1999-11-01,72.594
135494,1999-11-01,72.594
135494,1999-11-01,72.594
135494,1999-11-01,72.594
135494,1999-11-01,72.594
135494,1999-11-01,72.594
135494,1999-12-01,98.642
135494,1999-12-01,88.488
135494,1999-12-01,88.528
135494,1999-12-01,81.951
135494,1999-12-01,77.128
135494,1999-12-01,77.128
135494,1999-12-01,76.97
135494,1999-12-01,72.763
135494,1999-12-01,72.763
135494,1999-12-01,72.763
135494,1999-12-01,72.763
135494,1999-12-01,72.763
135494,1999-12-01,72.763
135494,1999-12-01,72.763
135494,1999-12-01,72.763
135494,1999-12-01,72.763
135494,1999-12-01,72.763
135494,1999-12-01,72.763
135494,1999-12-01,72.763
135494,1999-12-01,72.763
135494,1999-12-01,72.763
135494,1999-12-01,72.763
135494,1999-12-01,72.763
135494,1999-12-01,72.763
135494,1999-12-01,72.763
135494,1999-12-01,72.763
135494,2000-01-01,98.968
135494,2000-01-01,88.769
135494,2000-01-01,88.809
135494,2000-01-01,82.185
135494,2000-01-01,82.186
135494,2000-01-01,77.348
135494,2000-01-01,77.348
135494,2000-01-01,77.18
135494,2000-01-01,77.18
135494,2000-01-01,72.961
135494,2000-01-01,72.961
135494,2000-01-01,73.219
135494,2000-01-01,72.961
135494,2000-01-01,73.822
135494,2000-01-01,72.961
135494,2000-01-01,73.822
135494,2000-01-01,72.961
135494,2000-01-01,72.961
135494,2000-01-01,72.961
135494,2000-01-01,72.961
135494,2000-01-01,72.961
135494,2000-01-01,72.961
135494,2000-01-01,72.961
135494,2000-01-01,72.961
135494,2000-01-01,72.961
135494,2000-01-01,72.961
135494,2000-01-01,72.961
135494,2000-01-01,72.961
135494,2000-01-01,72.961
135494,2000-01-01,72.961
135494,2000-01-01,72.961
135494,2000-02-01,99.264
135494,2000-02-01,89.07
135494,2000-02-01,89.111
135494,2000-02-01,82.444
135494,2000-02-01,82.445
135494,2000-02-01,77.597
135494,2000-02-01,77.597
135494,2000-02-01,77.422
135494,2000-02-01,77.422
135494,2000-02-01,73.191
135494,2000-02-01,73.191
135494,2000-02-01,73.191
135494,2000-02-01,73.191
135494,2000-02-01,73.191
135494,2000-02-01,73.191
135494,2000-02-01,73.191
135494,2000-02-01,73.191
135494,2000-02-01,73.191
135494,2000-02-01,73.191
135494,2000-02-01,73.191
135494,2000-02-01,73.191
135494,2000-02-01,73.191
135494,2000-02-01,73.191
135494,2000-02-01,73.191
135494,2000-02-01,73.191
135494,2000-02-01,73.191
135494,2000-02-01,73.191
135494,2000-02-01,73.191
135494,2000-03-01,99.657
135494,2000-03-01,89.458
135494,2000-03-01,89.499
135494,2000-03-01,82.795
135494,2000-03-01,82.797
135494,2000-03-01,77.928
135494,2000-03-01,77.928
135494,2000-03-01,77.755
135494,2000-03-01,77.755
135494,2000-03-01,73.505
135494,2000-03-01,73.505
135494,2000-03-01,73.505
135494,2000-03-01,73.505
135494,2000-03-01,73.505
135494,2000-03-01,73.505
135494,2000-03-01,73.505
135494,2000-03-01,73.505
135494,2000-03-01,73.505
135494,2000-03-01,73.505
135494,2000-03-01,73.505
135494,2000-03-01,73.505
135494,2000-03-01,73.505
135494,2000-03-01,73.505
135494,2000-03-01,73.505
135494,2000-03-01,73.505
135494,2000-03-01,73.505
135494,2000-03-01,73.505
135494,2000-03-01,73.505
135494,2000-04-01,99.643
135494,2000-04-01,89.362
135494,2000-04-01,89.402
135494,2000-04-01,82.717
135494,2000-04-01,82.72
135494,2000-04-01,77.851
135494,2000-04-01,77.851
135494,2000-04-01,77.69
135494,2000-04-01,73.444
135494,2000-04-01,73.444
135494,2000-04-01,73.568
135494,2000-04-01,73.444
135494,2000-04-01,73.444
135494,2000-04-01,73.444
135494,2000-04-01,73.444
135494,2000-04-01,73.444
135494,2000-04-01,73.444
135494,2000-04-01,73.444
135494,2000-04-01,73.444
135494,2000-04-01,73.444
135494,2000-04-01,73.444
135494,2000-04-01,73.444
135494,2000-04-01,73.444
135494,2000-04-01,73.444
135494,2000-04-01,73.444
135494,2000-04-01,73.444
135494,2000-04-01,73.444
135494,2000-04-01,73.444
135494,2000-05-01,99.698
135494,2000-05-01,89.416
135494,2000-05-01,89.456
135494,2000-05-01,82.781
135494,2000-05-01,82.784
135494,2000-05-01,77.906
135494,2000-05-01,77.906
135494,2000-05-01,77.755
135494,2000-05-01,77.755
135494,2000-05-01,73.505
135494,2000-05-01,73.505
135494,2000-05-01,73.505
135494,2000-05-01,73.505
135494,2000-05-01,73.505
135494,2000-05-01,73.505
135494,2000-05-01,73.505
135494,2000-05-01,73.505
135494,2000-05-01,73.505
135494,2000-05-01,73.505
135494,2000-05-01,73.505
135494,2000-05-01,73.505
135494,2000-05-01,73.505
135494,2000-05-01,73.505
135494,2000-05-01,73.505
135494,2000-05-01,73.505
135494,2000-05-01,73.505
135494,2000-05-01,73.505
135494,2000-05-01,73.505
135494,2000-06-01,107.39
135494,2000-06-01,107.38
135494,2000-06-01,107.31
135494,2000-06-01,107.45
135494,2000-06-01,107.33
135494,2000-06-01,99.99
135494,2000-06-01,99.991
135494,2000-06-01,89.699
135494,2000-06-01,89.74
135494,2000-06-01,83.053
135494,2000-06-01,83.056
135494,2000-06-01,78.161
135494,2000-06-01,78.161
135494,2000-06-01,78.019
135494,2000-06-01,78.019
135494,2000-06-01,78.019
135494,2000-06-01,73.754
135494,2000-06-01,73.754
135494,2000-06-01,73.754
135494,2000-06-01,73.754
135494,2000-06-01,73.754
135494,2000-06-01,73.754
135494,2000-06-01,73.754
135494,2000-06-01,73.754
135494,2000-06-01,73.754
135494,2000-06-01,73.754
135494,2000-06-01,73.754
135494,2000-06-01,73.754
135494,2000-06-01,73.754
135494,2000-06-01,73.754
135494,2000-06-01,73.754
135494,2000-06-01,73.754
135494,2000-06-01,73.754
135494,2000-06-01,73.754
135494,2000-06-01,73.754
135494,2000-07-01,107.6
135494,2000-07-01,107.56
135494,2000-07-01,107.56
135494,2000-07-01,107.58
135494,2000-07-01,107.72
135494,2000-07-01,107.53
135494,2000-07-01,100.16
135494,2000-07-01,100.163
135494,2000-07-01,89.9
135494,2000-07-01,89.941
135494,2000-07-01,83.252
135494,2000-07-01,83.256
135494,2000-07-01,78.349
135494,2000-07-01,78.349
135494,2000-07-01,78.214
135494,2000-07-01,78.214
135494,2000-07-01,78.214
135494,2000-07-01,73.939
135494,2000-07-01,73.939
135494,2000-07-01,74.042
135494,2000-07-01,73.939
135494,2000-07-01,73.939
135494,2000-07-01,73.939
135494,2000-07-01,73.939
135494,2000-07-01,73.939
135494,2000-07-01,73.939
135494,2000-07-01,73.939
135494,2000-07-01,73.939
135494,2000-07-01,73.939
135494,2000-07-01,73.939
135494,2000-07-01,73.939
135494,2000-07-01,73.939
135494,2000-07-01,73.939
135494,2000-07-01,73.939
135494,2000-07-01,73.939
135494,2000-07-01,73.939
135494,2000-07-01,73.939
135494,2000-08-01,107.56
135494,2000-08-01,107.57
135494,2000-08-01,107.56
135494,2000-08-01,107.45
135494,2000-08-01,107.7
135494,2000-08-01,107.52
135494,2000-08-01,100.08
135494,2000-08-01,100.077
135494,2000-08-01,89.873
135494,2000-08-01,89.914
135494,2000-08-01,83.239
135494,2000-08-01,83.243
135494,2000-08-01,78.34
135494,2000-08-01,78.34
135494,2000-08-01,78.209
135494,2000-08-01,78.209
135494,2000-08-01,78.209
135494,2000-08-01,73.934
135494,2000-08-01,73.934
135494,2000-08-01,73.934
135494,2000-08-01,73.934
135494,2000-08-01,73.934
135494,2000-08-01,73.934
135494,2000-08-01,73.934
135494,2000-08-01,73.934
135494,2000-08-01,73.934
135494,2000-08-01,73.934
135494,2000-08-01,73.934
135494,2000-08-01,73.934
135494,2000-08-01,73.934
135494,2000-08-01,73.934
135494,2000-08-01,73.934
135494,2000-08-01,73.934
135494,2000-08-01,73.934
135494,2000-08-01,73.934
135494,2000-08-01,73.934
135494,2000-09-01,107.99
135494,2000-09-01,107.96
135494,2000-09-01,107.8
135494,2000-09-01,108.12
135494,2000-09-01,107.95
135494,2000-09-01,100.48
135494,2000-09-01,100.477
135494,2000-09-01,90.259
135494,2000-09-01,90.3
135494,2000-09-01,83.6
135494,2000-09-01,83.604
135494,2000-09-01,78.676
135494,2000-09-01,78.676
135494,2000-09-01,78.545
135494,2000-09-01,78.545
135494,2000-09-01,78.545
135494,2000-09-01,74.252
135494,2000-09-01,74.252
135494,2000-09-01,74.252
135494,2000-09-01,74.252
135494,2000-09-01,74.252
135494,2000-09-01,74.252
135494,2000-09-01,74.252
135494,2000-09-01,74.252
135494,2000-09-01,74.252
135494,2000-09-01,74.252
135494,2000-09-01,74.252
135494,2000-09-01,74.252
135494,2000-09-01,74.252
135494,2000-09-01,74.252
135494,2000-09-01,74.252
135494,2000-09-01,74.252
135494,2000-09-01,74.252
135494,2000-09-01,74.252
135494,2000-09-01,74.252
135494,2000-10-01,108.14
135494,2000-10-01,107.97
135494,2000-10-01,107.97
135494,2000-10-01,107.91
135494,2000-10-01,107.98
135494,2000-10-01,108.26
135494,2000-10-01,108.12
135494,2000-10-01,100.52
135494,2000-10-01,100.524
135494,2000-10-01,90.383
135494,2000-10-01,90.424
135494,2000-10-01,83.713
135494,2000-10-01,83.718
135494,2000-10-01,78.787
135494,2000-10-01,78.787
135494,2000-10-01,78.652
135494,2000-10-01,78.652
135494,2000-10-01,78.652
135494,2000-10-01,74.353
135494,2000-10-01,74.353
135494,2000-10-01,74.46
135494,2000-10-01,74.353
135494,2000-10-01,74.353
135494,2000-10-01,74.353
135494,2000-10-01,74.353
135494,2000-10-01,74.353
135494,2000-10-01,74.353
135494,2000-10-01,74.353
135494,2000-10-01,74.353
135494,2000-10-01,74.353
135494,2000-10-01,74.353
135494,2000-10-01,74.353
135494,2000-10-01,74.353
135494,2000-10-01,74.353
135494,2000-10-01,74.353
135494,2000-10-01,74.353
135494,2000-10-01,74.353
135494,2000-10-01,74.353
135494,2000-11-01,108.19
135494,2000-11-01,108.2
135494,2000-11-01,108.13
135494,2000-11-01,108.12
135494,2000-11-01,108.37
135494,2000-11-01,108.26
135494,2000-11-01,100.69
135494,2000-11-01,90.508
135494,2000-11-01,90.55
135494,2000-11-01,83.825
135494,2000-11-01,83.83
135494,2000-11-01,78.888
135494,2000-11-01,78.888
135494,2000-11-01,78.762
135494,2000-11-01,78.762
135494,2000-11-01,74.457
135494,2000-11-01,74.457
135494,2000-11-01,74.457
135494,2000-11-01,74.457
135494,2000-11-01,74.457
135494,2000-11-01,74.457
135494,2000-11-01,74.457
135494,2000-11-01,74.457
135494,2000-11-01,74.457
135494,2000-11-01,74.457
135494,2000-11-01,74.457
135494,2000-11-01,74.457
135494,2000-11-01,74.457
135494,2000-11-01,74.457
135494,2000-11-01,74.457
135494,2000-11-01,74.457
135494,2000-11-01,74.457
135494,2000-11-01,74.457
135494,2000-11-01,74.457
135494,2000-12-01,108.39
135494,2000-12-01,108.32
135494,2000-12-01,108.27
135494,2000-12-01,108.47
135494,2000-12-01,108.4
135494,2000-12-01,100.85
135494,2000-12-01,100.847
135494,2000-12-01,90.633
135494,2000-12-01,90.674
135494,2000-12-01,83.932
135494,2000-12-01,83.938
135494,2000-12-01,78.991
135494,2000-12-01,78.991
135494,2000-12-01,78.883
135494,2000-12-01,78.883
135494,2000-12-01,78.883
135494,2000-12-01,74.571
135494,2000-12-01,74.571
135494,2000-12-01,74.571
135494,2000-12-01,74.571
135494,2000-12-01,74.571
135494,2000-12-01,74.571
135494,2000-12-01,74.571
135494,2000-12-01,74.571
135494,2000-12-01,74.571
135494,2000-12-01,74.571
135494,2000-12-01,74.571
135494,2000-12-01,74.571
135494,2000-12-01,74.571
135494,2000-12-01,74.571
135494,2000-12-01,74.571
135494,2000-12-01,74.571
135494,2000-12-01,74.571
135494,2000-12-01,74.571
135494,2000-12-01,74.571
135494,2001-01-01,108.84
135494,2001-01-01,108.77
135494,2001-01-01,108.78
135494,2001-01-01,108.84
135494,2001-01-01,109.08
135494,2001-01-01,109
135494,2001-01-01,101.33
135494,2001-01-01,101.333
135494,2001-01-01,91.051
135494,2001-01-01,91.092
135494,2001-01-01,84.307
135494,2001-01-01,84.311
135494,2001-01-01,79.348
135494,2001-01-01,79.348
135494,2001-01-01,79.265
135494,2001-01-01,79.265
135494,2001-01-01,79.265
135494,2001-01-01,74.932
135494,2001-01-01,74.932
135494,2001-01-01,75.012
135494,2001-01-01,74.932
135494,2001-01-01,75.302
135494,2001-01-01,74.932
135494,2001-01-01,75.302
135494,2001-01-01,74.932
135494,2001-01-01,74.932
135494,2001-01-01,74.932
135494,2001-01-01,74.932
135494,2001-01-01,74.932
135494,2001-01-01,74.932
135494,2001-01-01,74.932
135494,2001-01-01,74.932
135494,2001-01-01,74.932
135494,2001-01-01,74.932
135494,2001-01-01,74.932
135494,2001-01-01,74.932
135494,2001-01-01,74.932
135494,2001-01-01,74.932
135494,2001-01-01,74.932
135494,2001-02-01,109.03
135494,2001-02-01,109.07
135494,2001-02-01,109.06
135494,2001-02-01,109.02
135494,2001-02-01,109.32
135494,2001-02-01,109.21
135494,2001-02-01,101.51
135494,2001-02-01,101.514
135494,2001-02-01,91.183
135494,2001-02-01,91.224
135494,2001-02-01,84.419
135494,2001-02-01,84.424
135494,2001-02-01,79.458
135494,2001-02-01,79.458
135494,2001-02-01,79.388
135494,2001-02-01,79.388
135494,2001-02-01,79.388
135494,2001-02-01,75.048
135494,2001-02-01,75.048
135494,2001-02-01,75.048
135494,2001-02-01,75.048
135494,2001-02-01,75.048
135494,2001-02-01,75.048
135494,2001-02-01,75.048
135494,2001-02-01,75.048
135494,2001-02-01,75.048
135494,2001-02-01,75.048
135494,2001-02-01,75.048
135494,2001-02-01,75.048
135494,2001-02-01,75.048
135494,2001-02-01,75.048
135494,2001-02-01,75.048
135494,2001-02-01,75.048
135494,2001-02-01,75.048
135494,2001-02-01,75.048
135494,2001-02-01,75.048
135494,2001-03-01,109.12
135494,2001-03-01,109.08
135494,2001-03-01,109.04
135494,2001-03-01,109.28
135494,2001-03-01,109.24
135494,2001-03-01,101.58
135494,2001-03-01,101.577
135494,2001-03-01,91.192
135494,2001-03-01,91.233
135494,2001-03-01,84.422
135494,2001-03-01,84.427
135494,2001-03-01,79.462
135494,2001-03-01,79.462
135494,2001-03-01,79.395
135494,2001-03-01,79.395
135494,2001-03-01,79.395
135494,2001-03-01,75.055
135494,2001-03-01,75.055
135494,2001-03-01,75.055
135494,2001-03-01,75.055
135494,2001-03-01,75.055
135494,2001-03-01,75.055
135494,2001-03-01,75.055
135494,2001-03-01,75.055
135494,2001-03-01,75.055
135494,2001-03-01,75.055
135494,2001-03-01,75.055
135494,2001-03-01,75.055
135494,2001-03-01,75.055
135494,2001-03-01,75.055
135494,2001-03-01,75.055
135494,2001-03-01,75.055
135494,2001-03-01,75.055
135494,2001-03-01,75.055
135494,2001-03-01,75.055
135494,2001-04-01,109.36
135494,2001-04-01,109.31
135494,2001-04-01,109.53
135494,2001-04-01,109.48
135494,2001-04-01,109.43
135494,2001-04-01,101.79
135494,2001-04-01,101.788
135494,2001-04-01,101.862
135494,2001-04-01,91.359
135494,2001-04-01,91.401
135494,2001-04-01,84.578
135494,2001-04-01,84.584
135494,2001-04-01,79.605
135494,2001-04-01,79.605
135494,2001-04-01,79.534
135494,2001-04-01,79.534
135494,2001-04-01,79.534
135494,2001-04-01,75.187
135494,2001-04-01,75.187
135494,2001-04-01,75.363
135494,2001-04-01,75.187
135494,2001-04-01,75.187
135494,2001-04-01,75.187
135494,2001-04-01,75.187
135494,2001-04-01,75.187
135494,2001-04-01,75.187
135494,2001-04-01,75.187
135494,2001-04-01,75.187
135494,2001-04-01,75.187
135494,2001-04-01,75.187
135494,2001-04-01,75.187
135494,2001-04-01,75.187
135494,2001-04-01,75.187
135494,2001-04-01,75.187
135494,2001-04-01,75.187
135494,2001-04-01,75.187
135494,2001-04-01,75.187
135494,2001-05-01,109.45
135494,2001-05-01,109.68
135494,2001-05-01,109.64
135494,2001-05-01,109.57
135494,2001-05-01,109.69
135494,2001-05-01,102.17
135494,2001-05-01,102.172
135494,2001-05-01,102.178
135494,2001-05-01,91.608
135494,2001-05-01,91.65
135494,2001-05-01,84.808
135494,2001-05-01,84.814
135494,2001-05-01,79.818
135494,2001-05-01,79.818
135494,2001-05-01,79.743
135494,2001-05-01,79.743
135494,2001-05-01,79.743
135494,2001-05-01,75.385
135494,2001-05-01,75.385
135494,2001-05-01,75.385
135494,2001-05-01,75.385
135494,2001-05-01,75.385
135494,2001-05-01,75.385
135494,2001-05-01,75.385
135494,2001-05-01,75.385
135494,2001-05-01,75.385
135494,2001-05-01,75.385
135494,2001-05-01,75.385
